customer_id,registration_date,age,gender,country,city,membership_tier,preferred_device,preferred_payment,total_sessions,avg_session_duration_minutes,total_page_views,product_views,search_queries,wishlist_items,cart_additions,cart_abandonments,total_orders,total_items_purchased,total_revenue,avg_order_value,largest_order_value,days_since_last_purchase,purchase_frequency_days,favorite_category,categories_browsed,categories_purchased,email_opens,email_clicks,newsletter_subscriber,push_notifications_enabled,social_media_referrals,referral_code_used,reviews_written,avg_review_rating,support_tickets,returns_requested,refund_amount,bounce_rate,conversion_rate,cart_abandonment_rate,customer_lifetime_value,churn_risk_score,engagement_score
577,2023-12-11,27,Female,United States,Denver,Bronze,Tablet,Debit Card,150,7.7,2300,520,110,2,15,6,3,9,420.0,140.0,260.0,50,34.0,Toys & Games,6,2,70,11,True,False,3,False,1,4.0,0,0,0.0,46.0,2.0,9.0,420.0,44.0,53.0
578,2022-04-01,48,Male,United States,Houston,Gold,Desktop,Credit Card,400,12.8,7600,1500,270,16,65,17,18,54,5200.0,288.9,1100.0,13,16.0,Electronics,12,6,190,42,True,True,11,True,8,4.4,2,1,50.0,27.0,3.9,7.0,8200.0,14.0,81.0
579,2023-03-09,31,Male,United Kingdom,Birmingham,Silver,Mobile,Debit Card,260,10.4,4800,980,170,7,34,10,9,25,1120.0,124.44,420.0,21,19.0,Books & Media,9,5,120,22,True,False,6,True,4,4.2,0,0,0.0,33.0,2.7,8.5,1500.0,27.0,62.0
580,2024-06-21,29,Female,South Korea,Seoul,Platinum,Mixed,Digital Wallet,520,13.6,9800,1900,390,28,110,20,24,82,19840.0,826.66,1800.0,4,9.0,Electronics,15,9,310,90,True,True,22,True,18,4.6,3,3,260.0,24.0,5.0,6.5,50000.0,9.0,92.0
581,2023-03-15,34,Male,United States,Seattle,Gold,Mobile,Credit Card,312,12.5,1840,410,76,14,98,21,12,26,1298.75,108.23,350.0,9,18.6,Electronics,7,3,65,12,True,True,8,False,4,4.2,1,0,0.0,28.5,2.4,6.7,2100.0,22.5,74.0
582,2022-11-02,41,Female,Canada,Toronto,Silver,Desktop,PayPal,540,9.8,2900,720,120,22,160,40,18,44,3675.5,204.2,860.0,14,12.3,Home & Garden,9,4,102,28,True,True,14,True,9,4.6,2,1,55.0,21.0,3.8,8.2,5400.0,18.0,82.0
583,2024-07-19,29,Non-binary,United Kingdom,London,Bronze,Mixed,Debit Card,210,11.2,980,230,40,8,60,15,7,15,980.0,140.0,320.0,30,22.5,Fashion,5,2,40,9,False,False,6,False,2,4.0,0,0,0.0,25.0,2.1,7.0,2200.0,12.5,67.0
584,2023-01-08,52,Female,Australia,Sydney,Gold,Mobile,Digital Wallet,880,8.4,3600,1120,200,30,210,50,25,60,12540.0,501.6,2100.0,5,10.2,Electronics,10,5,150,45,True,True,22,True,15,4.5,3,2,120.0,19.5,4.1,9.5,15000.0,9.0,88.0
585,2022-04-23,37,Male,United States,Austin,Silver,Tablet,Bank Transfer,420,10.1,1520,410,65,12,85,18,11,21,1850.75,167.34,420.0,21,16.4,Books & Media,6,3,58,14,True,False,7,False,6,4.2,1,0,0.0,24.0,3.0,7.8,4200.0,15.0,71.0
586,2023-05-12,23,Male,Germany,Berlin,Bronze,Mobile,Credit Card,310,7.5,820,190,25,5,40,10,8,16,980.0,122.5,300.0,40,18.0,Sports & Outdoors,4,2,30,8,False,True,3,False,3,4.1,0,0,0.0,26.0,2.2,6.0,2100.0,25.0,60.0
587,2024-02-28,31,Female,France,Paris,Gold,Desktop,PayPal,600,9.3,2100,520,110,18,140,32,15,34,4200.0,280.0,980.0,7,14.8,Fashion,8,4,95,22,True,True,12,True,10,4.4,2,1,60.0,22.0,3.5,7.5,7800.0,11.0,79.0
588,2023-09-09,45,Male,Italy,Milan,Silver,Mobile,Debit Card,520,8.7,1680,390,90,16,110,25,14,28,6400.5,457.18,1500.0,12,12.0,Electronics,9,4,72,19,True,True,18,False,8,4.3,1,0,0.0,20.0,3.9,5.2,9800.0,14.0,85.0
589,2022-08-30,38,Female,Spain,Barcelona,Bronze,Tablet,PayPal,260,6.9,760,170,30,6,22,9,6,12,540.0,90.0,210.0,45,30.0,Toys & Games,3,1,20,5,False,False,4,False,1,3.5,0,0,0.0,30.0,1.8,9.0,1200.0,28.0,52.0
590,2024-06-21,27,Male,Netherlands,Amsterdam,Bronze,Mobile,Credit Card,360,9.0,1400,320,55,9,65,14,9,19,2100.0,233.33,860.0,18,16.0,Home & Garden,7,3,70,15,True,True,10,True,5,4.0,1,0,0.0,18.0,2.5,6.5,3400.0,20.0,70.0
591,2023-12-04,33,Female,Sweden,Stockholm,Silver,Desktop,Buy Now Pay Later,480,10.2,1900,520,95,15,130,28,16,38,8600.5,537.53,1600.0,11,13.2,Beauty & Health,8,4,110,26,True,True,16,True,12,4.7,2,1,75.0,17.0,4.0,6.9,12000.0,9.5,90.0
592,2022-10-15,58,Male,United States,New York,Platinum,Mixed,Bank Transfer,1200,6.7,5200,1500,260,40,420,90,40,110,56000.0,1400.0,5200.0,3,9.0,Electronics,12,6,350,90,True,True,40,True,28,4.6,5,2,320.0,15.0,5.2,4.5,90000.0,6.0,95.0
593,2023-08-17,26,Female,Portugal,Lisbon,Bronze,Mobile,Credit Card,190,8.0,720,150,20,4,30,8,5,9,720.0,144.0,260.0,60,25.0,Books & Media,5,2,25,6,False,False,3,False,2,3.8,0,0,0.0,33.0,1.9,5.0,900.0,32.0,52.0
594,2024-01-02,39,Male,Ireland,Dublin,Silver,Desktop,Debit Card,540,9.5,2100,520,90,13,90,22,13,26,2900.0,223.1,720.0,19,16.5,Home & Garden,7,3,88,20,True,True,11,False,4,4.1,1,0,0.0,21.0,2.9,6.7,3600.0,18.0,68.0
595,2023-04-09,44,Female,Netherlands,Rotterdam,Gold,Mixed,PayPal,760,11.0,2700,680,150,25,170,36,20,46,9000.0,450.0,1200.0,8,12.2,Electronics,11,6,120,32,True,True,25,True,20,4.5,3,1,80.0,16.0,4.3,5.0,22000.0,7.0,92.0
596,2022-12-28,60,Male,United States,Chicago,Platinum,Desktop,Bank Transfer,1500,5.5,6400,1800,320,60,600,150,55,140,210000.0,3818.18,21000.0,2,6.0,Electronics,14,8,520,120,True,True,60,True,40,4.7,6,4,420.0,12.0,5.0,4.0,180000.0,5.0,97.0
597,2023-07-03,32,Male,United States,Denver,Gold,Mobile,Digital Wallet,480,9.8,1700,420,70,14,110,26,13,28,5400.0,415.38,980.0,16,14.0,Sports & Outdoors,8,3,90,22,False,True,9,False,7,4.2,1,0,0.0,23.0,3.1,6.0,5200.0,19.0,73.0
598,2024-03-14,28,Female,New Zealand,Auckland,Bronze,Tablet,Credit Card,260,8.6,860,210,40,7,22,8,6,12,980.0,163.3,320.0,40,22.0,Books & Media,4,1,32,7,True,False,5,False,3,4.0,0,0,0.0,29.0,2.5,8.0,1500.0,27.0,60.0
599,2023-10-21,50,Male,Mexico,Mexico City,Silver,Desktop,Debit Card,700,10.8,2600,640,120,18,190,38,22,52,13250.0,603.0,1500.0,3,9.5,Home & Garden,9,5,180,40,True,True,22,True,18,4.6,4,2,210.0,14.0,4.6,4.8,48000.0,6.5,96.0
600,2024-05-05,21,Female,Canada,Vancouver,Bronze,Mobile,Credit Card,150,7.0,460,100,15,3,15,5,3,6,540.0,180.0,210.0,50,30.0,Toys & Games,3,1,18,4,False,True,2,False,1,3.5,0,0,0.0,34.0,2.0,6.0,600.0,31.0,58.0
601,2023-02-14,28,Male,United States,Seattle,Silver,Mobile,Credit Card,312,8.5,1240,320,76,12,48,9,4,7,256.75,64.19,120.0,45,18.5,Electronics,7,3,54,11,True,True,5,False,2,4.5,1,0,0.0,42.3,2.8,12.2,820.5,18.5,72.0
602,2024-11-03,35,Female,Canada,Toronto,Gold,Desktop,PayPal,540,12.1,2100,520,120,20,75,15,9,14,1980.0,220.0,550.0,12,9.0,Home & Garden,10,5,102,28,True,False,14,True,6,4.7,2,1,75.0,38.0,3.4,9.5,1420.0,25.0,88.0
603,2022-09-22,42,Male,United Kingdom,London,Platinum,Tablet,Digital Wallet,860,9.8,3120,880,200,30,110,22,15,26,4720.5,315.37,980.0,6,6.5,Electronics,12,7,140,40,True,True,25,False,9,4.2,3,2,180.0,33.5,4.1,8.2,3050.0,16.0,94.0
604,2023-06-08,23,Non-binary,Australia,Sydney,Bronze,Mobile,Credit Card,210,6.2,640,180,40,8,20,5,2,4,280.5,140.25,160.0,60,30.0,Fashion,5,2,40,9,False,False,7,False,1,4.0,0,0,0.0,44.0,2.2,15.0,420.0,22.0,61.0
605,2025-01-20,29,Female,Germany,Berlin,Silver,Mobile,Debit Card,410,7.5,980,260,58,14,34,7,5,9,690.0,138.0,320.0,30,12.0,Books & Media,7,4,70,22,True,True,12,True,3,4.6,1,1,40.0,36.0,3.0,10.0,980.0,20.0,79.0
606,2023-03-11,37,Male,France,Paris,Gold,Desktop,Bank Transfer,620,11.0,2100,520,90,22,60,12,11,18,3150.75,286.43,950.0,9,8.0,Home & Garden,9,6,90,25,True,True,18,False,5,4.4,2,0,0.0,29.5,3.8,9.0,2200.0,14.0,87.0
607,2022-12-05,52,Female,Italy,Rome,Platinum,Mixed,PayPal,980,14.2,3900,1020,210,35,95,18,22,40,6400.0,290.91,1500.0,2,5.0,Electronics,12,8,160,50,True,True,30,True,12,4.8,5,3,210.0,27.0,4.5,7.5,4500.0,12.0,97.0
608,2024-07-19,31,Male,Spain,Madrid,Silver,Mobile,Credit Card,340,9.0,1200,310,66,10,40,8,6,10,980.0,163.33,420.0,25,10.0,Sports & Outdoors,6,3,60,20,False,True,9,False,4,4.3,1,0,0.0,40.0,2.9,11.0,1100.0,19.0,68.0
609,2023-04-02,26,Female,United States,Austin,Bronze,Mobile,Debit Card,190,7.0,520,150,22,6,18,4,3,5,420.25,140.08,210.0,70,15.0,Toys & Games,4,2,28,7,False,False,5,False,2,4.1,0,0,0.0,50.0,2.1,14.0,520.0,28.0,60.0
610,2022-08-14,44,Male,United States,New York,Gold,Desktop,Buy Now Pay Later,760,10.3,2500,700,150,25,80,16,18,32,6800.0,378.0,1200.0,4,6.0,Fashion,11,6,130,35,True,True,26,True,7,4.5,3,1,120.0,32.0,3.5,8.0,3500.0,17.0,89.0
611,2024-02-28,29,Female,Netherlands,Amsterdam,Silver,Mobile,Digital Wallet,480,8.0,1500,420,85,16,42,9,7,12,1260.5,180.07,410.0,18,8.0,Books & Media,8,4,90,22,True,True,20,False,3,4.2,1,0,0.0,36.5,3.2,9.5,980.0,21.0,76.0
612,2023-09-10,38,Male,Sweden,Stockholm,Silver,Mixed,Credit Card,560,9.3,1700,460,100,18,52,11,8,15,1800.25,225.03,640.0,11,9.0,Beauty & Health,9,5,100,29,True,True,16,True,5,4.4,2,0,0.0,34.0,3.1,9.0,1500.0,18.0,82.0
613,2022-04-25,33,Female,Japan,Tokyo,Gold,Desktop,Debit Card,700,10.7,2100,520,110,25,70,14,12,22,3900.5,325.04,1300.0,3,7.0,Electronics,12,7,120,32,True,True,28,False,8,4.6,3,1,60.0,31.0,4.2,8.0,3200.0,12.0,93.0
614,2024-10-02,27,Male,Brazil,Sao Paulo,Bronze,Mobile,PayPal,260,5.5,820,210,40,6,22,5,3,6,520.0,173.33,250.0,40,15.0,Food & Beverages,5,2,40,12,False,False,4,False,1,3.8,0,0,0.0,48.0,2.0,12.0,480.0,30.0,54.0
615,2023-08-21,41,Female,United States,Chicago,Silver,Mobile,Digital Wallet,455,9.0,1300,360,70,18,40,10,6,11,1440.25,240.04,700.0,18,10.0,Books & Media,8,4,75,20,True,False,15,True,4,4.3,1,0,0.0,37.0,3.3,9.0,1400.0,23.0,77.0
616,2022-11-30,39,Male,Australia,Melbourne,Gold,Desktop,Credit Card,710,11.5,2600,640,140,24,68,13,14,26,4200.75,300.05,1200.0,5,6.5,Electronics,13,7,110,29,True,True,22,False,7,4.5,2,1,90.0,28.0,4.0,7.5,2600.0,15.0,92.0
617,2025-03-07,22,Female,Canada,Vancouver,Bronze,Mobile,Debit Card,150,4.5,300,90,12,4,12,3,1,2,210.0,210.0,210.0,110,40.0,Toys & Games,3,1,20,5,False,True,3,False,0,0.0,0,0,0.0,60.0,1.5,20.0,260.0,40.0,50.0
618,2024-05-15,34,Male,United States,Boston,Gold,Mixed,PayPal,520,9.9,1700,430,95,19,50,9,10,18,2600.4,260.04,900.0,25,9.5,Sports & Outdoors,10,5,95,26,True,True,18,False,5,4.4,2,0,0.0,34.0,3.6,8.5,1900.0,17.0,83.0
619,2022-01-04,45,Male,United States,Los Angeles,Platinum,Desktop,Bank Transfer,990,13.0,4300,1100,250,40,120,25,25,48,12500.0,500.0,2500.0,1,3.0,Electronics,15,9,180,55,True,True,40,True,15,4.7,4,2,400.0,25.0,5.0,6.0,9000.0,10.0,99.0
620,2023-01-09,27,Female, United Kingdom,Manchester,Silver,Mobile,Credit Card,360,7.8,980,280,55,12,25,6,4,7,720.3,180.08,420.0,22,7.0,Fashion,6,3,60,18,True,False,10,False,3,4.1,1,0,0.0,46.0,2.7,13.0,980.0,26.0,58.0
621,2023-03-14,28,Female,United States,Seattle,Silver,Mobile,Credit Card,214,9.2,1568,402,76,12,34,8,12,34,842.5,70.21,210.0,18,15.5,Electronics,7,3,42,11,True,True,6,False,5,4.3,1,0,0.0,35.0,2.8,14.0,1250.75,22.5,78.0
622,2022-11-02,35,Male,Canada,Toronto,Gold,Desktop,PayPal,389,11.7,2890,980,120,25,60,22,18,46,3460.0,192.22,990.0,9,8.2,Home & Garden,9,5,88,27,True,True,12,True,12,4.6,2,1,45.5,28.0,3.5,10.0,2180.4,19.0,85.5
623,2024-07-21,42,Non-binary,United Kingdom,London,Platinum,Mixed,Digital Wallet,540,14.5,4120,1200,210,40,95,30,28,92,7640.0,272.86,1500.0,5,6.0,Electronics,12,6,130,46,True,True,22,True,24,4.7,3,2,210.0,22.5,4.0,8.5,5090.0,12.0,92.0
624,2023-01-08,29,Female,Germany,Berlin,Bronze,Mobile,Debit Card,120,7.5,860,210,40,10,22,9,6,14,980.0,163.33,320.0,45,20.0,Fashion,5,2,30,9,False,False,4,False,3,4.0,0,0,0.0,40.0,2.1,12.0,420.0,28.0,60.0
625,2022-12-19,31,Male,France,Paris,Silver,Tablet,Bank Transfer,310,8.8,1900,520,95,18,40,15,12,30,2140.0,178.33,420.0,12,9.0,Books & Media,8,3,70,20,True,True,9,False,7,4.2,1,0,0.0,26.0,3.0,9.0,1900.0,16.0,74.5
626,2023-05-03,26,Female,Italy,Milan,Bronze,Mobile,Credit Card,180,6.5,940,260,25,6,15,7,4,12,760.0,190.0,250.0,25,18.0,Home & Garden,6,2,22,5,False,False,3,False,2,3.8,0,1,20.0,33.0,2.4,11.0,980.0,27.0,62.0
627,2024-02-14,38,Male,Spain,Madrid,Gold,Desktop,PayPal,420,13.2,3000,860,150,22,55,20,22,64,9800.0,446.36,1200.0,3,7.0,Electronics,11,6,110,35,True,True,18,True,15,4.5,2,2,180.0,20.0,4.2,7.0,6400.0,10.0,89.0
628,2022-08-30,54,Male,United States,New York,Gold,Mobile,Digital Wallet,650,12.0,5200,1500,260,60,120,50,38,115,22150.0,582.89,2100.0,2,5.5,Fashion,14,7,210,60,True,True,40,True,40,4.4,4,3,320.0,18.0,4.8,6.5,12500.0,9.0,96.0
629,2023-09-11,22,Female,Australia,Sydney,None,Mobile,Credit Card,95,5.0,520,120,18,4,8,4,2,5,320.0,160.0,180.0,60,30.0,Sports & Outdoors,4,2,15,3,False,False,2,False,1,4.0,1,0,0.0,50.0,1.5,20.0,420.0,40.0,42.0
630,2024-01-25,33,Female,United States,Austin,Silver,Mobile,Debit Card,260,10.4,1700,410,78,14,28,12,9,22,1980.0,220.0,520.0,14,11.0,Books & Media,7,3,52,14,True,True,7,False,9,4.1,1,0,0.0,32.0,3.1,9.0,2100.0,21.0,71.0
631,2022-04-17,47,Male,Netherlands,Amsterdam,Platinum,Desktop,Bank Transfer,710,15.3,4800,1400,190,30,70,25,35,110,26500.0,757.14,3200.0,1,3.0,Electronics,15,8,180,65,True,True,32,True,50,4.6,5,5,980.0,16.0,6.0,4.0,21000.0,7.0,98.0
632,2023-07-09,29,Female,Canada,Vancouver,Silver,Mobile,PayPal,260,9.0,1500,390,70,16,34,10,7,19,1560.0,222.86,450.0,30,12.0,Toys & Games,6,3,60,17,True,False,5,False,6,4.0,0,0,0.0,29.0,2.9,9.0,1400.0,25.0,66.0
633,2024-05-20,40,Prefer not to say,United States,Chicago,Gold,Mixed,Digital Wallet,480,12.3,3200,860,190,28,64,18,26,79,20540.0,791.54,2100.0,4,5.5,Sports & Outdoors,13,7,140,42,True,True,28,True,30,4.4,3,4,420.0,14.0,5.0,5.0,23000.0,11.0,97.0
634,2022-09-02,33,Male,Australia,Melbourne,Bronze,Mobile,Debit Card,190,8.2,980,260,30,8,18,6,5,14,980.0,196.0,350.0,60,25.0,Home & Garden,5,2,40,8,False,False,3,False,4,3.9,0,0,0.0,38.0,2.0,15.0,780.0,31.0,58.0
635,2023-10-09,27,Female,United States,Portland,Silver,Desktop,Credit Card,300,9.9,1900,520,100,20,40,15,10,28,2560.0,256.0,590.0,22,14.0,Fashion,8,4,65,19,True,True,9,False,8,4.2,1,0,0.0,29.0,3.3,9.5,2600.0,18.0,72.0
636,2024-03-12,21,Male,India,Mumbai,None,Mobile,Buy Now Pay Later,140,6.0,720,180,25,7,9,5,3,9,420.0,140.0,210.0,90,40.0,Electronics,6,2,20,4,False,False,2,False,2,4.0,0,0,0.0,55.0,1.2,18.0,520.0,45.0,54.0
637,2022-06-18,44,Female,United States,Los Angeles,Platinum,Desktop,Debit Card,800,13.8,5600,1700,230,50,110,35,40,130,36000.0,900.0,3500.0,1,2.0,Electronics,16,9,210,70,True,True,60,True,70,4.7,6,6,1200.0,12.0,6.5,5.0,52000.0,6.0,99.0
638,2023-04-25,32,Male,United Kingdom,Birmingham,Silver,Mobile,Credit Card,260,10.0,1500,420,90,18,36,9,8,22,1980.0,247.5,520.0,26,15.0,Beauty & Health,7,3,54,16,True,True,6,False,5,4.1,0,0,0.0,27.0,3.8,9.0,1900.0,23.0,70.0
639,2022-10-02,39,Female,United States,Denver,Gold,Tablet,PayPal,520,11.2,3000,820,140,28,60,21,25,74,21740.0,869.6,2100.0,8,4.0,Toys & Games,14,7,150,44,True,True,28,True,28,4.5,4,3,360.0,16.0,5.0,6.0,18000.0,9.0,97.0
640,2024-06-07,25,Male,South Korea,Seoul,Bronze,Mobile,Credit Card,150,8.0,760,210,40,9,14,7,3,9,720.0,240.0,260.0,40,25.0,Books & Media,5,2,26,6,False,False,2,False,1,3.5,0,0,0.0,45.0,1.8,12.0,600.0,42.0,54.0
641,2023-02-17,28,Female,United States,Denver,Silver,Mobile,Credit Card,214,12.5,1530,320,78,12,45,9,7,14,945.5,135.07,320.0,22,18.4,Electronics,6,3,68,14,True,True,6,False,5,4.4,1,0,0.0,34.5,2.6,5.6,1300.75,23.4,72.1
642,2024-11-04,42,Male,Canada,Toronto,Gold,Desktop,PayPal,389,14.2,2980,620,120,25,78,15,12,26,2840.0,236.67,560.0,3,11.9,Home & Garden,8,4,101,27,True,False,11,True,9,4.7,0,1,45.0,28.0,3.5,7.2,4200.0,18.0,88.5
643,2022-09-12,33,Non-binary,United Kingdom,London,Bronze,Mixed,Debit Card,120,9.8,760,190,34,5,20,6,3,6,510.0,170.0,210.0,45,32.0,Fashion,4,2,25,6,False,True,2,False,2,4.0,2,0,0.0,41.0,1.9,9.5,820.0,31.0,54.0
644,2023-07-29,51,Female,Australia,Sydney,Platinum,Mobile,Digital Wallet,980,16.7,5200,980,210,40,125,22,18,44,18450.0,1025.0,2100.0,6,9.1,Electronics,11,5,240,60,True,True,22,True,18,4.6,1,2,120.0,22.0,4.1,8.0,18500.0,12.0,93.0
645,2024-03-18,29,Male,Germany,Berlin,Silver,Tablet,Credit Card,260,11.1,1400,320,52,8,22,7,5,11,1320.5,264.1,420.0,14,15.3,Books & Media,5,3,46,9,True,False,4,False,4,4.2,0,0,0.0,30.5,2.8,6.3,2600.8,25.0,62.0
646,2023-01-05,37,Female,France,Paris,Gold,Desktop,PayPal,540,13.4,2560,520,110,16,40,12,9,18,7200.0,800.0,1800.0,9,10.2,Home & Garden,9,4,120,25,True,True,15,True,7,4.5,0,1,50.0,26.0,3.2,7.0,9000.0,19.0,79.0
647,2022-12-20,65,Male,Italy,Rome,Bronze,Mobile,Debit Card,410,8.7,2100,420,90,10,28,14,7,15,980.0,140.0,260.0,60,22.5,Fashion,7,3,30,7,False,False,3,False,3,4.1,3,0,0.0,38.0,2.1,9.0,1200.0,27.0,48.0
648,2025-02-14,22,Female,Spain,Madrid,None,Mobile,Buy Now Pay Later,110,7.2,600,150,20,3,10,4,1,2,160.0,160.0,160.0,120,60.0,Toys & Games,3,1,15,3,False,True,1,False,1,3.8,0,0,0.0,50.0,1.5,12.0,480.0,45.0,40.0
649,2022-04-09,40,Male,Netherlands,Amsterdam,Silver,Desktop,Credit Card,340,13.0,1760,340,72,14,30,9,6,12,1980.0,330.0,750.0,30,17.0,Electronics,6,3,80,16,True,True,7,True,6,4.3,1,0,0.0,29.0,2.7,5.5,2100.0,21.0,67.0
650,2023-08-08,31,Female,United States,Austin,Gold,Mobile,PayPal,620,15.1,3120,710,150,22,60,18,14,28,15680.0,1120.0,2100.0,4,6.8,Electronics,10,5,180,40,True,True,25,True,12,4.7,0,1,75.0,21.0,5.0,6.0,16450.0,9.0,95.0
651,2023-05-03,27,Male,United States,Seattle,Bronze,Mobile,Debit Card,190,10.2,980,210,40,7,15,5,4,9,720.0,180.0,260.0,25,20.0,Sports & Outdoors,5,2,40,8,False,True,5,False,3,4.0,0,0,0.0,33.0,1.8,7.5,980.0,28.0,60.0
652,2024-10-21,38,Female,United States,Boston,Silver,Desktop,Bank Transfer,300,12.0,1500,340,65,9,28,8,6,13,860.0,143.33,320.0,12,16.5,Beauty & Health,6,3,70,14,True,False,6,False,5,4.2,0,0,0.0,29.0,2.2,6.7,2100.0,20.0,70.0
653,2022-08-15,48,Female,United States,Miami,Gold,Mobile,Credit Card,720,14.0,3660,800,170,25,60,14,15,30,3900.0,260.0,600.0,2,7.0,Electronics,12,6,200,48,True,True,30,True,25,4.8,2,0,0.0,25.0,4.2,5.0,27000.0,8.0,98.0
654,2023-04-01,23,Male,India,Mumbai,Bronze,Mobile,Digital Wallet,140,8.5,720,150,32,4,9,3,2,4,320.0,160.0,180.0,60,30.0,Books & Media,4,2,18,4,False,True,2,False,1,3.9,0,0,0.0,40.0,2.0,10.0,560.0,40.0,32.0
655,2022-11-11,54,Male,Spain,Barcelona,Gold,Desktop,Debit Card,460,13.6,2300,520,100,18,35,10,11,22,7200.0,654.55,1200.0,11,9.0,Home & Garden,9,4,110,24,True,True,9,True,8,4.4,1,0,0.0,27.0,3.0,7.8,15000.0,15.0,84.0
656,2024-01-30,26,Female,United States,Phoenix,Silver,Tablet,Credit Card,210,9.9,980,210,40,6,14,6,3,7,980.0,326.67,420.0,33,20.0,Toys & Games,5,3,34,7,False,False,3,False,2,4.0,0,0,0.0,33.0,2.0,5.0,1200.0,33.0,58.0
657,2023-10-21,39,Male,Australia,Melbourne,Bronze,Mobile,PayPal,380,12.3,1900,410,90,12,18,5,6,12,2100.0,350.0,900.0,15,14.0,Sports & Outdoors,7,3,90,19,True,True,8,False,6,4.2,2,0,0.0,26.0,2.9,6.5,4200.0,16.0,74.0
658,2022-03-09,44,Female,Canada,Vancouver,Gold,Desktop,Digital Wallet,560,14.8,2700,660,140,20,46,9,10,21,13000.0,1300.0,3200.0,5,8.0,Electronics,12,5,150,32,True,True,25,True,14,4.5,0,2,180.0,24.0,3.8,7.0,36000.0,10.0,90.0
659,2024-06-12,32,Male,Netherlands,Rotterdam,Silver,Mixed,Credit Card,260,11.7,1500,300,60,9,20,7,4,8,900.0,225.0,320.0,9,12.0,Books & Media,6,3,60,12,False,True,5,False,3,4.1,0,0,0.0,34.0,2.3,6.5,1800.0,26.0,65.0
660,2024-09-01,29,Female,United States,Portland,Bronze,Mobile,Debit Card,180,9.0,860,190,36,5,12,4,3,6,540.0,180.0,260.0,40,22.0,Fashion,4,2,28,6,True,False,3,False,2,4.3,0,0,0.0,37.0,2.0,9.0,620.0,35.0,52.0
661,2023-03-15,34,Male,United States,Seattle,Gold,Mobile,Credit Card,210,9.8,1500,320,120,15,65,20,12,28,2145.5,178.79,520.0,14,16.2,Electronics,8,3,42,18,True,True,6,False,4,4.5,1,0,0.0,42.0,3.1,7.0,3200.0,18.0,72.5
662,2022-11-08,28,Female,Canada,Toronto,Silver,Desktop,PayPal,380,12.4,3200,700,210,25,110,35,20,55,5430.75,271.54,980.0,5,9.8,Home & Garden,10,4,88,34,True,False,12,True,9,4.2,0,1,45.0,38.5,4.2,6.5,8200.5,22.0,81.0
663,2024-02-21,45,Male,United Kingdom,London,Platinum,Mixed,Digital Wallet,640,15.6,5200,1200,310,40,180,50,34,102,18975.4,557.51,2300.0,2,6.4,Fashion,12,7,210,95,True,True,20,False,22,4.6,3,2,320.0,28.0,6.8,4.7,17650.0,12.0,92.0
664,2023-07-02,22,Non-binary,Australia,Sydney,Bronze,Mobile,Credit Card,90,7.2,520,110,40,5,20,5,3,9,980.0,326.67,420.0,60,30.0,Sports & Outdoors,6,2,15,6,False,True,4,False,2,4.0,1,0,0.0,48.0,2.4,12.0,1250.0,30.0,56.0
665,2022-09-17,37,Female,Germany,Berlin,Silver,Tablet,Bank Transfer,520,11.3,2700,640,150,18,74,22,16,44,7420.6,463.79,1500.0,9,11.0,Books & Media,9,5,110,40,True,True,9,True,7,4.3,2,1,60.0,33.0,3.9,5.0,6300.0,26.0,77.0
666,2023-12-05,29,Male,France,Paris,Gold,Desktop,Debit Card,260,10.2,1800,410,90,12,40,10,9,25,4120.4,458.93,980.0,14,14.5,Electronics,7,3,70,28,False,False,7,False,5,4.1,0,0,0.0,35.0,3.0,6.5,4200.0,19.0,68.0
667,2024-01-19,41,Female,India,Mumbai,Silver,Mobile,Digital Wallet,420,8.7,2600,580,120,22,60,18,14,38,9800.0,700.0,2100.0,3,8.2,Toys & Games,11,6,95,42,True,True,15,True,11,4.7,1,0,0.0,29.0,5.2,4.0,15000.0,9.0,89.0
668,2022-06-30,32,Male,Italy,Rome,Bronze,Mixed,PayPal,310,6.5,1400,320,70,8,25,7,8,22,2890.75,361.34,890.0,25,22.0,Home & Garden,6,3,60,22,False,True,5,False,3,4.0,2,0,0.0,44.0,2.6,9.0,3100.0,28.0,62.0
669,2023-05-11,26,Male,Spain,Madrid,Gold,Desktop,Debit Card,180,9.0,1200,260,60,9,22,5,7,19,3650.45,521.49,1200.0,7,18.4,Electronics,8,4,48,19,True,False,8,False,6,4.2,0,0,0.0,36.0,3.4,5.5,5200.0,21.0,74.0
670,2024-07-28,38,Female,United States,Austin,Gold,Mobile,Credit Card,730,13.2,4100,960,260,38,120,30,25,70,19860.25,794.41,3000.0,1,7.0,Beauty & Health,14,8,170,72,True,True,22,True,18,4.5,2,2,110.0,25.0,6.0,3.0,32000.0,11.0,95.0
671,2023-08-04,52,Female,United States,Chicago,Platinum,Mobile,Buy Now Pay Later,980,14.5,6400,1500,420,60,210,55,52,140,35640.7,685.4,4200.0,3,5.6,Electronics,15,9,310,120,True,True,28,True,26,4.8,4,3,820.0,22.0,7.2,2.5,120000.0,8.0,97.0
672,2022-12-12,29,Male,Netherlands,Amsterdam,Silver,Desktop,Credit Card,410,10.8,2600,520,100,14,38,12,10,27,5400.3,540.03,1500.0,21,20.5,Books & Media,8,4,75,28,False,False,6,False,4,4.1,1,0,0.0,37.0,3.1,6.9,4800.0,24.0,66.0
